Date,Open,High,Low,Close,Adj Close,Volume
2021-06-16,3.120000,3.680000,2.880000,3.160000,3.160000,15433000
2021-06-17,3.080000,3.220000,2.910000,3.210000,3.210000,1160600
2021-06-18,3.060000,3.150000,2.940000,3.000000,3.000000,390700
2021-06-21,2.930000,2.950000,2.790000,2.870000,2.870000,406100
2021-06-22,2.880000,2.910000,2.800000,2.880000,2.880000,167500
2021-06-23,2.920000,3.040000,2.920000,3.010000,3.010000,335700
2021-06-24,3.030000,3.080000,3.000000,3.040000,3.040000,137700
2021-06-25,3.100000,3.130000,3.010000,3.070000,3.070000,143100
2021-06-28,3.110000,3.150000,2.930000,2.980000,2.980000,176600
2021-06-29,2.980000,3.040000,2.950000,2.960000,2.960000,103800
2021-06-30,2.990000,3.000000,2.900000,2.960000,2.960000,88500
2021-07-01,2.930000,3.030000,2.930000,2.980000,2.980000,77300
2021-07-02,3.020000,3.340000,3.010000,3.130000,3.130000,1268600
2021-07-06,3.200000,3.200000,3.020000,3.070000,3.070000,315600
2021-07-07,3.070000,3.150000,2.820000,2.880000,2.880000,306500
2021-07-08,2.840000,2.840000,2.620000,2.790000,2.790000,192500
2021-07-09,2.800000,2.880000,2.720000,2.770000,2.770000,149200
2021-07-12,2.800000,2.880000,2.660000,2.870000,2.870000,216500
2021-07-13,2.820000,2.830000,2.700000,2.740000,2.740000,119000
2021-07-14,2.810000,2.810000,2.600000,2.670000,2.670000,120100
2021-07-15,2.640000,2.650000,2.510000,2.600000,2.600000,144100
2021-07-16,2.570000,2.580000,2.500000,2.540000,2.540000,86700
2021-07-19,2.500000,2.740000,2.460000,2.740000,2.740000,143200
2021-07-20,2.700000,2.710000,2.590000,2.660000,2.660000,162200
2021-07-21,2.660000,2.760000,2.660000,2.730000,2.730000,179300
2021-07-22,2.730000,2.730000,2.600000,2.660000,2.660000,70300
2021-07-23,2.660000,2.660000,2.540000,2.580000,2.580000,96500
2021-07-26,2.510000,2.640000,2.510000,2.590000,2.590000,79300
2021-07-27,2.590000,2.630000,2.510000,2.620000,2.620000,56600
